gene_id	gene_name	pval
LOC111119811	LOC111119811	0.16657279747093193
LOC111126657	LOC111126657	0.16657876856462203
LOC111117634	LOC111117634	0.16662954257189141
LOC111116867	LOC111116867	0.16667537554602216
LOC111137816	LOC111137816	0.16668120625398863
LOC111107058	LOC111107058	0.16670198730524824
LOC111106043	LOC111106043	0.1667062332938481
LOC111114170	LOC111114170	0.16671115775150538
LOC111101639	LOC111101639	0.1667263357106926
LOC111119417	LOC111119417	0.1667510745824205
LOC111105694	LOC111105694	0.16675414942462397
LOC111100074	LOC111100074	0.16687026393254586
LOC111120972	LOC111120972	0.1668880666208514
LOC111110743	LOC111110743	0.16691938087758132
LOC111120961	LOC111120961	0.16697420813433198
LOC111119172	LOC111119172	0.1670313429263942
LOC111136100	LOC111136100	0.16709268560515758
LOC111115523	LOC111115523	0.1671479407182286
LOC111132822	LOC111132822	0.16719398220430884
LOC111120082	LOC111120082	0.16724510874218207
LOC111129116	LOC111129116	0.1672769610510383
LOC111099995	LOC111099995	0.16730712017112326
LOC111110659	LOC111110659	0.16730871652559473
LOC111130295	LOC111130295	0.1673521670167781
LOC111131204	LOC111131204	0.1674195794607263
LOC111120852	LOC111120852	0.16744697017128934
LOC111122509	LOC111122509	0.16744878797611232
LOC111123652	LOC111123652	0.16759533013723518
LOC111135484	LOC111135484	0.16760382114939415
LOC111131106	LOC111131106	0.16760718093852958
LOC111134031	LOC111134031	0.16765523511363908
LOC111127748	LOC111127748	0.16766809130504837
LOC111133865	LOC111133865	0.16771032336556452
LOC111101356	LOC111101356	0.1677227866141772
LOC111131219	LOC111131219	0.16777277025988438
LOC111115384	LOC111115384	0.16777772567873986
LOC111121396	LOC111121396	0.1678102243197599
LOC111127883	LOC111127883	0.16785937681994165
LOC111127451	LOC111127451	0.16787771440043991
LOC111123396	LOC111123396	0.16795123546721424
LOC111118282	LOC111118282	0.16795215846816738
LOC111123781	LOC111123781	0.16797643642453952
LOC111126485	LOC111126485	0.1679879480038679
LOC111121364	LOC111121364	0.168081898387491
LOC111102201	LOC111102201	0.1681597570697347
LOC111101272	LOC111101272	0.16818492413272554
LOC111101293	LOC111101293	0.1682132391080614
LOC111117622	LOC111117622	0.16821615805089982
LOC111123916	LOC111123916	0.1682201690171935
LOC111130020	LOC111130020	0.1682463104917809
LOC111106904	LOC111106904	0.16828884845229608
LOC111125638	LOC111125638	0.16828978615721887
LOC111107184	LOC111107184	0.16831238500961548
LOC111107806	LOC111107806	0.1683170703882766
LOC111106191	LOC111106191	0.1683262292820415
LOC111122799	LOC111122799	0.16834101543893884
LOC111133750	LOC111133750	0.16836094368908122
LOC111111609	LOC111111609	0.16837646112599006
LOC111103970	LOC111103970	0.1683900490753354
LOC111121659	LOC111121659	0.16839083798108748
LOC111130878	LOC111130878	0.16839665677007634
LOC111121075	LOC111121075	0.16840625625957864
LOC111104674	LOC111104674	0.16840752608567675
LOC111115484	LOC111115484	0.1684700889385386
LOC111099946	LOC111099946	0.16847936736634833
LOC111133949	LOC111133949	0.16848389694490362
LOC111115020	LOC111115020	0.16848395150515835
LOC111135482	LOC111135482	0.16854197678692387
LOC111130496	LOC111130496	0.16859625505189002
LOC111104171	LOC111104171	0.16860178216472652
LOC111107905	LOC111107905	0.16862069610640856
LOC111099822	LOC111099822	0.16865150691882813
LOC111132704	LOC111132704	0.16868062915355106
LOC111135464	LOC111135464	0.16868429562247386
LOC111123734	LOC111123734	0.16871992620926057
LOC111102392	LOC111102392	0.1687778888642276
LOC111119680	LOC111119680	0.16878082748059214
LOC111130858	LOC111130858	0.16878673571083302
LOC111128871	LOC111128871	0.16882338633055827
LOC111126829	LOC111126829	0.16896146216013475
LOC111122854	LOC111122854	0.16896415992465694
LOC111129326	LOC111129326	0.1689818499089957
LOC111115628	LOC111115628	0.1689861732619311
LOC111113262	LOC111113262	0.16900459469049084
LOC111101975	LOC111101975	0.16915031111653125
LOC111131630	LOC111131630	0.16919590810982324
LOC111126007	LOC111126007	0.16927912989126248
LOC111129719	LOC111129719	0.16929042629110833
LOC111118469	LOC111118469	0.1693034752712711
LOC111126842	LOC111126842	0.16931616168132418
LOC111115843	LOC111115843	0.1693218707031421
LOC111128371	LOC111128371	0.16937286816501576
LOC111119674	LOC111119674	0.1693762114074984
LOC111126285	LOC111126285	0.16939400635323779
LOC111126192	LOC111126192	0.16943105447251952
LOC111128347	LOC111128347	0.16946719288220427
LOC111113316	LOC111113316	0.16947129693841456
LOC111107790	LOC111107790	0.1694808989172339
LOC111122304	LOC111122304	0.1695278480140847
LOC111112293	LOC111112293	0.16953448221572315
LOC111103070	LOC111103070	0.169563674557111
LOC111128498	LOC111128498	0.16967829311235724
LOC111136226	LOC111136226	0.16972527152154426
LOC111130700	LOC111130700	0.16973588861341388
LOC111121989	LOC111121989	0.16975481888033953
LOC111100825	LOC111100825	0.1698274791582177
LOC111123236	LOC111123236	0.16984043938453477
LOC111120034	LOC111120034	0.16984879154203736
LOC111111906	LOC111111906	0.1698584552905865
LOC111121048	LOC111121048	0.16987526654663004
LOC111124855	LOC111124855	0.1699210418919111
LOC111111483	LOC111111483	0.16998100055849086
LOC111103074	LOC111103074	0.17001326193659108
LOC111109899	LOC111109899	0.17011399030251045
LOC111121589	LOC111121589	0.17011533550336458
LOC111126416	LOC111126416	0.17013383173519378
LOC111102475	LOC111102475	0.17013880742332196
LOC111121502	LOC111121502	0.17016048259950364
LOC111120022	LOC111120022	0.1702135197435892
LOC111133572	LOC111133572	0.17021481934026997
LOC111120539	LOC111120539	0.17022446894136473
LOC111135555	LOC111135555	0.1702482921547801
LOC111106473	LOC111106473	0.17032005224324684
LOC111119135	LOC111119135	0.1703399973760093
LOC111106967	LOC111106967	0.1703497925423864
LOC111113299	LOC111113299	0.17038808051185178
LOC111120831	LOC111120831	0.1704866608355791
LOC111129129	LOC111129129	0.1705080080413651
LOC111111866	LOC111111866	0.170524734682301
LOC111102241	LOC111102241	0.17054710612755725
LOC111129478	LOC111129478	0.17055527142664073
LOC111116869	LOC111116869	0.1705687644948069
LOC111137041	LOC111137041	0.17056975681990572
LOC111105455	LOC111105455	0.17057015643013412
LOC111101544	LOC111101544	0.17060851510091918
LOC111121861	LOC111121861	0.17062316479611367
LOC111111620	LOC111111620	0.17065164156814153
LOC111130934	LOC111130934	0.17066381525947674
LOC111116679	LOC111116679	0.1706881882444875
LOC111125375	LOC111125375	0.17068919034475477
LOC111105295	LOC111105295	0.17072839306213713
LOC111132875	LOC111132875	0.17072994961456275
LOC111123656	LOC111123656	0.17082401577794615
LOC111125005	LOC111125005	0.17090689517842886
LOC111106751	LOC111106751	0.17092243953806127
LOC111133604	LOC111133604	0.1709283001078106
LOC111129624	LOC111129624	0.1709784011935872
LOC111120026	LOC111120026	0.17107628747136122
LOC111115146	LOC111115146	0.17112808492465617
LOC111125976	LOC111125976	0.17113462727576326
LOC111112902	LOC111112902	0.1711591493448166
LOC111105465	LOC111105465	0.17116160476691888
LOC111128383	LOC111128383	0.17117355008400137
LOC111127479	LOC111127479	0.1711959483331299
LOC111100992	LOC111100992	0.17121705580060834
LOC111120812	LOC111120812	0.17126546106239396
LOC111116025	LOC111116025	0.17128108226982275
LOC111106715	LOC111106715	0.17137857081606142
LOC111110939	LOC111110939	0.17139394165895663
LOC111137182	LOC111137182	0.17139854989654696
LOC111134012	LOC111134012	0.17143419126700438
LOC111134265	LOC111134265	0.17143878286181846
LOC111129916	LOC111129916	0.17144765431652806
LOC111114190	LOC111114190	0.17147983620458065
LOC111104588	LOC111104588	0.17150357881192327
LOC111104616	LOC111104616	0.1715428166984945
LOC111121729	LOC111121729	0.17161217871189666
LOC111113887	LOC111113887	0.17162476456539658
LOC111135796	LOC111135796	0.1717151262995662
LOC111099890	LOC111099890	0.1717183776959003
LOC111103629	LOC111103629	0.17174079903960254
LOC111128937	LOC111128937	0.17177118786808604
LOC111104208	LOC111104208	0.17180907195963663
LOC111118564	LOC111118564	0.1718493576179709
LOC111134379	LOC111134379	0.1719002414587056
LOC111121658	LOC111121658	0.17190719507594945
LOC111122197	LOC111122197	0.17195021244439967
LOC111120561	LOC111120561	0.1719578688540098
LOC111117652	LOC111117652	0.17197056055160376
LOC111113133	LOC111113133	0.17200586566166284
LOC111125020	LOC111125020	0.17203911633947017
LOC111128550	LOC111128550	0.1720558023486693
LOC111108438	LOC111108438	0.17208600735244411
LOC111127223	LOC111127223	0.17213317000665254
LOC111122396	LOC111122396	0.17215331848375381
LOC111117986	LOC111117986	0.17215365751793332
LOC111135694	LOC111135694	0.17215678842183807
LOC111125870	LOC111125870	0.1721599459866535
LOC111129922	LOC111129922	0.172235867285476
LOC111113864	LOC111113864	0.17227895366743162
LOC111134561	LOC111134561	0.17233816800727841
LOC111102530	LOC111102530	0.17235130877705054
LOC111108111	LOC111108111	0.17237356843491766
LOC111102520	LOC111102520	0.1724299443000407
LOC111119779	LOC111119779	0.17248003878640283
LOC111108135	LOC111108135	0.17252926405542834
LOC111099906	LOC111099906	0.17254216895185953
LOC111114351	LOC111114351	0.1725522149756098
LOC111134574	LOC111134574	0.1725794579465298
LOC111110055	LOC111110055	0.1725950575983526
LOC111133296	LOC111133296	0.17260669619022956
LOC111135925	LOC111135925	0.17263719659325005
LOC111105745	LOC111105745	0.1726674247748783
LOC111099060	LOC111099060	0.17270450418002298
LOC111122611	LOC111122611	0.17271656533420227
LOC111108265	LOC111108265	0.1727369977253761
LOC111111820	LOC111111820	0.17275501997122386
LOC111109829	LOC111109829	0.17278792693450565
LOC111117180	LOC111117180	0.17280318438897244
LOC111124302	LOC111124302	0.17286786294257492
LOC111105157	LOC111105157	0.17291369092795555
LOC111104698	LOC111104698	0.17291773651809833
LOC111107722	LOC111107722	0.17292708075262755
LOC111112775	LOC111112775	0.17294727385497388
LOC111103827	LOC111103827	0.17294758232212715
LOC111120322	LOC111120322	0.17295720520826088
LOC111119733	LOC111119733	0.1729725417635212
LOC111124230	LOC111124230	0.17302209511248556
LOC111103099	LOC111103099	0.17302537151351147
LOC111126762	LOC111126762	0.17307476271103678
LOC111108573	LOC111108573	0.17313886428086445
LOC111136856	LOC111136856	0.17316133293119232
LOC111126493	LOC111126493	0.17330003729778373
LOC111130617	LOC111130617	0.17330567780316267
LOC111103358	LOC111103358	0.17334169885597062
LOC111117730	LOC111117730	0.17334606186213075
LOC111121296	LOC111121296	0.17335277319612127
LOC111137738	LOC111137738	0.1733632707841293
LOC111113144	LOC111113144	0.17337668296379724
LOC111132934	LOC111132934	0.17342255451971644
LOC111105753	LOC111105753	0.17347229909396303
LOC111129032	LOC111129032	0.1735357503155493
LOC111107891	LOC111107891	0.1735375339343829
LOC111120947	LOC111120947	0.17361331340223496
LOC111126017	LOC111126017	0.17364415778710063
LOC111109944	LOC111109944	0.17368220558177094
LOC111135990	LOC111135990	0.1737578234104092
LOC111121890	LOC111121890	0.17376138634990845
LOC111119303	LOC111119303	0.17382738148691623
LOC111111526	LOC111111526	0.17384210841460918
LOC111112732	LOC111112732	0.17393955164757413
LOC111129917	LOC111129917	0.17398429325453835
LOC111125758	LOC111125758	0.17400849399428983
LOC111109961	LOC111109961	0.1740603041661279
LOC111115689	LOC111115689	0.17412086814900235
LOC111136840	LOC111136840	0.17412912936614083
LOC111111603	LOC111111603	0.174162843506427
LOC111111624	LOC111111624	0.17419329155908464
LOC111124747	LOC111124747	0.1742523678989051
LOC111101804	LOC111101804	0.17426802953534767
LOC111101545	LOC111101545	0.1743362014527979
LOC111129067	LOC111129067	0.17434071488494024
LOC111125987	LOC111125987	0.17434073096898273
LOC111126781	LOC111126781	0.17442897599296228
LOC111110552	LOC111110552	0.17447263490171555
LOC111122030	LOC111122030	0.17449230526538423
LOC111131792	LOC111131792	0.17452895488994838
LOC111127096	LOC111127096	0.17454188929798825
LOC111119747	LOC111119747	0.17462904726544665
LOC111117058	LOC111117058	0.17482490841947576
LOC111109085	LOC111109085	0.1748294477453282
LOC111127889	LOC111127889	0.1749224544756582
LOC111126401	LOC111126401	0.1749312951476468
LOC111099526	LOC111099526	0.1749701368184595
LOC111133273	LOC111133273	0.17501832930164546
LOC111106736	LOC111106736	0.17505308431356809
LOC111109551	LOC111109551	0.17506935531746767
LOC111116555	LOC111116555	0.17511822739255836
LOC111111374	LOC111111374	0.17515808385198373
LOC111109986	LOC111109986	0.17517813854925435
LOC111133548	LOC111133548	0.17519361597026822
LOC111132223	LOC111132223	0.1752000021218872
LOC111120668	LOC111120668	0.1752179582037115
LOC111136791	LOC111136791	0.17525236591002155
LOC111118333	LOC111118333	0.17527113690322024
LOC111103639	LOC111103639	0.17528211161005455
LOC111126661	LOC111126661	0.17552858359833928
LOC111126417	LOC111126417	0.17552898415689058
LOC111109769	LOC111109769	0.17554753227091197
LOC111129963	LOC111129963	0.1755705317305261
LOC111119415	LOC111119415	0.17558791560410744
LOC111126821	LOC111126821	0.175623076411568
LOC111126389	LOC111126389	0.175699813197792
LOC111102494	LOC111102494	0.17571285598060282
LOC111122968	LOC111122968	0.17571869785205457
LOC111100144	LOC111100144	0.17573057886100227
LOC111115896	LOC111115896	0.17579102159155446
LOC111108402	LOC111108402	0.17581241990322893
LOC111138293	LOC111138293	0.1758178485690315
LOC111133378	LOC111133378	0.17584172054452574
LOC111112600	LOC111112600	0.1758466362214095
LOC111117692	LOC111117692	0.17587219948700142
LOC111100508	LOC111100508	0.17588326002520516
LOC111126784	LOC111126784	0.1759288163828312
LOC111124865	LOC111124865	0.17595389520459498
LOC111107508	LOC111107508	0.1760132951089164
LOC111121173	LOC111121173	0.176135281123044
LOC111120701	LOC111120701	0.17614036640175446
LOC111120596	LOC111120596	0.17615615086612177
LOC111135314	LOC111135314	0.17625442150825282
LOC111109401	LOC111109401	0.17625866054274622
LOC111132172	LOC111132172	0.17626269535794056
LOC111109505	LOC111109505	0.17628472313731425
LOC111123990	LOC111123990	0.17628884092056377
LOC111114688	LOC111114688	0.17630608155603028
LOC111118939	LOC111118939	0.17631294805213946
LOC111121572	LOC111121572	0.1763573743757398
LOC111127525	LOC111127525	0.1763992030430037
LOC111130809	LOC111130809	0.17645578235862666
LOC111126788	LOC111126788	0.17651417021451973
LOC111136269	LOC111136269	0.17651486593304205
LOC111113813	LOC111113813	0.17654552706833143
LOC111128301	LOC111128301	0.1765570249744788
LOC111108179	LOC111108179	0.17657469832240383
LOC111132053	LOC111132053	0.17659618341868358
LOC111114827	LOC111114827	0.17660499830791207
LOC111109075	LOC111109075	0.17679857594153095
LOC111118254	LOC111118254	0.17682435399864183
LOC111122215	LOC111122215	0.17682838705788326
LOC111104386	LOC111104386	0.17688325232088215
LOC111136802	LOC111136802	0.1769647135070611
LOC111111497	LOC111111497	0.17696711839970788
LOC111128678	LOC111128678	0.17700615472167602
LOC111110652	LOC111110652	0.17710403436370595
LOC111129015	LOC111129015	0.17723581250202367
LOC111104042	LOC111104042	0.17726644107486642
LOC111131241	LOC111131241	0.17729294609375043
LOC111123448	LOC111123448	0.17729524745584616
LOC111120678	LOC111120678	0.17732966351843726
LOC111124696	LOC111124696	0.177342289959297
LOC111104487	LOC111104487	0.17735255104111253
LOC111106021	LOC111106021	0.1773571878615205
LOC111100876	LOC111100876	0.17739907577622152
LOC111120707	LOC111120707	0.17742936350473398
LOC111110849	LOC111110849	0.17750995435841357
LOC111114960	LOC111114960	0.177593342906233
LOC111119804	LOC111119804	0.17762764297909933
LOC111118582	LOC111118582	0.17763389955020353
LOC111128837	LOC111128837	0.17767139418434974
LOC111130477	LOC111130477	0.17769212585791297
LOC111118412	LOC111118412	0.17772078080698966
LOC111116050	LOC111116050	0.17773038309633607
LOC111132909	LOC111132909	0.17773317644798795
LOC111129371	LOC111129371	0.1778006026145658
LOC111125430	LOC111125430	0.17791495643343722
LOC111131766	LOC111131766	0.1779318823287875
LOC111104804	LOC111104804	0.17793427724968341
LOC111118261	LOC111118261	0.17794376376820165
LOC111128773	LOC111128773	0.17794816666134186
LOC111100756	LOC111100756	0.1779564375316044
LOC111106334	LOC111106334	0.1779796717748398
LOC111136542	LOC111136542	0.17805204362337193
LOC111128645	LOC111128645	0.1780526265311062
LOC111121566	LOC111121566	0.1781267859774728
LOC111123535	LOC111123535	0.17821795791605577
LOC111104535	LOC111104535	0.1782682343834492
LOC111101556	LOC111101556	0.17828671322530845
LOC111100330	LOC111100330	0.17830843480634354
LOC111101107	LOC111101107	0.17833069142203303
LOC111117380	LOC111117380	0.17834486312882897
LOC111128176	LOC111128176	0.1783475441101193
LOC111103466	LOC111103466	0.1784258572466908
LOC111099873	LOC111099873	0.17842953698388886
LOC111128034	LOC111128034	0.1784800289503019
LOC111115630	LOC111115630	0.1784988899623424
LOC111108790	LOC111108790	0.1785028765118362
LOC111104585	LOC111104585	0.1785627475422026
LOC111127333	LOC111127333	0.17856781397599802
LOC111128321	LOC111128321	0.17857833007631338
LOC111129137	LOC111129137	0.17864573844447187
LOC111125576	LOC111125576	0.1787715951734575
LOC111104260	LOC111104260	0.17880000259793333
LOC111136590	LOC111136590	0.17889816170419431
LOC111122978	LOC111122978	0.17893417228593708
LOC111127478	LOC111127478	0.17895606264048278
LOC111111428	LOC111111428	0.1791113159214138
LOC111133130	LOC111133130	0.17915588819276312
LOC111112506	LOC111112506	0.17923345250316688
